"s","x","y","d","ID","sex","genus","species"
352,1402,562,"mothra03.0707.2100","99.9%_s10g15","male","photinus","marginellus"
136,474,4,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
794,1601,388,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
341,1633,596,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
546,1711,761,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
3515,1714,864,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
1463,1701,999,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
443,633,990,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
1170,1681,1082,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
756,1665,1139,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
1098,971,1394,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
34672,791,1512,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
1048,1034,1489,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
315,1028,1528,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
561,684,1593,"mothra03.0707.2102","99.9%_s10g15","male","photinus","marginellus"
200,914,5,"mothra03.0707.2104","99.9%_s10g15","male","photinus","marginellus"
402,1650,21,"mothra03.0707.2104","99.9%_s10g15","male","photinus","marginellus"
1273,1355,635,"mothra03.0707.2104","99.9%_s10g15","male","photinus","marginellus"
1463,689,989,"mothra03.0707.2104","99.9%_s10g15","male","photinus","marginellus"
2201,842,1007,"mothra03.0707.2104","99.9%_s10g15","male","photinus","marginellus"
1386,987,1239,"mothra03.0707.2104","99.9%_s10g15","male","photinus","marginellus"
1140,1440,1503,"mothra03.0707.2104","99.9%_s10g15","male","photinus","marginellus"
1427,727,233,"mothra03.0707.2106","99.9%_s10g15","male","photinus","marginellus"
1785,461,317,"mothra03.0707.2106","99.9%_s10g15","male","photinus","marginellus"
1484,1057,769,"mothra03.0707.2106","99.9%_s10g15","male","photinus","marginellus"
642,93,788,"mothra03.0707.2106","99.9%_s10g15","male","photinus","marginellus"
1362,415,1247,"mothra03.0707.2106","99.9%_s10g15","male","photinus","marginellus"
1491,1409,1304,"mothra03.0707.2106","99.9%_s10g15","male","photinus","marginellus"
1282,1588,1457,"mothra03.0707.2106","99.9%_s10g15","male","photinus","marginellus"
625,546,1452,"mothra03.0707.2106","99.9%_s10g15","male","photinus","marginellus"
1027,622,1547,"mothra03.0707.2106","99.9%_s10g15","male","photinus","marginellus"
1086,406,159,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
1818,1713,354,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
1265,835,510,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
992,1681,522,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
839,1642,522,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
1362,577,531,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
907,1692,781,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
752,1728,787,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
1568,1275,861,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
1432,1703,915,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
128,4,1082,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
1343,1158,1180,"mothra03.0707.2108","99.9%_s10g15","male","photinus","marginellus"
745,751,29,"mothra03.0707.2110","99.9%_s10g15","male","photinus","marginellus"
946,1141,34,"mothra03.0707.2110","99.9%_s10g15","male","photinus","marginellus"
775,1569,283,"mothra03.0707.2110","99.9%_s10g15","male","photinus","marginellus"
1548,1468,291,"mothra03.0707.2110","99.9%_s10g15","male","photinus","marginellus"
616,1524,287,"mothra03.0707.2110","99.9%_s10g15","male","photinus","marginellus"
1287,1575,373,"mothra03.0707.2110","99.9%_s10g15","male","photinus","marginellus"
1165,271,864,"mothra03.0707.2110","99.9%_s10g15","male","photinus","marginellus"
1634,760,866,"mothra03.0707.2110","99.9%_s10g15","male","photinus","marginellus"
1271,956,1214,"mothra03.0707.2110","99.9%_s10g15","male","photinus","marginellus"
1315,439,1321,"mothra03.0707.2110","99.9%_s10g15","male","photinus","marginellus"
861,758,89,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
950,860,206,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
1146,1662,497,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
1650,1258,493,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
1184,606,526,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
1664,535,619,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
1406,1528,608,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
1437,1726,792,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
1684,1326,981,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
1618,1781,1045,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
1066,1631,1223,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
939,1117,1583,"mothra03.0707.2112","99.9%_s10g15","male","photinus","marginellus"
1083,921,82,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1618,1152,327,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1800,624,362,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1599,800,416,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1783,1265,438,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1756,905,464,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1220,1144,543,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1364,1238,626,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1215,850,634,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1343,1040,982,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1052,550,1576,"mothra03.0707.2114","99.9%_s10g15","male","photinus","marginellus"
1048,793,263,"mothra03.0707.2116","99.9%_s10g15","male","photinus","marginellus"
1331,764,331,"mothra03.0707.2116","99.9%_s10g15","male","photinus","marginellus"
1227,1125,489,"mothra03.0707.2116","99.9%_s10g15","male","photinus","marginellus"
1118,121,538,"mothra03.0707.2116","99.9%_s10g15","male","photinus","marginellus"
732,1792,699,"mothra03.0707.2116","99.9%_s10g15","male","photinus","marginellus"
1415,1517,952,"mothra03.0707.2116","99.9%_s10g15","male","photinus","marginellus"
1683,1386,1193,"mothra03.0707.2116","99.9%_s10g15","male","photinus","marginellus"
1310,1165,1340,"mothra03.0707.2116","99.9%_s10g15","male","photinus","marginellus"
1350,1390,1533,"mothra03.0707.2116","99.9%_s10g15","male","photinus","marginellus"
782,1074,9,"mothra03.0707.2118","99.9%_s10g15","male","photinus","marginellus"
1430,939,607,"mothra03.0707.2118","99.9%_s10g15","male","photinus","marginellus"
1271,1296,706,"mothra03.0707.2118","99.9%_s10g15","male","photinus","marginellus"
1384,1335,822,"mothra03.0707.2118","99.9%_s10g15","male","photinus","marginellus"
1703,1225,863,"mothra03.0707.2118","99.9%_s10g15","male","photinus","marginellus"
6318,921,954,"mothra03.0707.2118","99.9%_s10g15","male","photinus","marginellus"
1277,1294,973,"mothra03.0707.2118","99.9%_s10g15","male","photinus","marginellus"
1321,1372,1117,"mothra03.0707.2118","99.9%_s10g15","male","photinus","marginellus"
1146,1573,1302,"mothra03.0707.2118","99.9%_s10g15","male","photinus","marginellus"
475,1601,1301,"mothra03.0707.2118","99.9%_s10g15","male","photinus","marginellus"
1442,647,22,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
844,1572,250,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
1737,1556,489,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
1203,826,649,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
1643,948,657,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
1443,617,773,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
1368,723,896,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
1416,1469,1037,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
1227,1442,1358,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
767,1542,1423,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
1070,1286,1585,"mothra03.0707.2120","99.9%_s10g15","male","photinus","marginellus"
1310,817,415,"mothra03.0707.2122","99.9%_s10g15","male","photinus","marginellus"
1721,1093,754,"mothra03.0707.2122","99.9%_s10g15","male","photinus","marginellus"
1413,1622,926,"mothra03.0707.2122","99.9%_s10g15","male","photinus","marginellus"
1692,1142,946,"mothra03.0707.2122","99.9%_s10g15","male","photinus","marginellus"
1258,1632,1129,"mothra03.0707.2122","99.9%_s10g15","male","photinus","marginellus"
1551,1560,1178,"mothra03.0707.2122","99.9%_s10g15","male","photinus","marginellus"
1315,237,1186,"mothra03.0707.2122","99.9%_s10g15","male","photinus","marginellus"
1362,1704,1221,"mothra03.0707.2122","99.9%_s10g15","male","photinus","marginellus"
1234,236,1314,"mothra03.0707.2122","99.9%_s10g15","male","photinus","marginellus"
2e+06,0,0,"mothra03.0707.2124","99.9%_s10g15","male","photinus","marginellus"
2e+06,0,0,"mothra03.0707.2126","99.9%_s10g15","male","photinus","marginellus"
1509,695,289,"mothra03.0707.2128","99.9%_s10g15","male","photinus","marginellus"
1616,1451,788,"mothra03.0707.2128","99.9%_s10g15","male","photinus","marginellus"
1161,925,878,"mothra03.0707.2128","99.9%_s10g15","male","photinus","marginellus"
1606,1612,916,"mothra03.0707.2128","99.9%_s10g15","male","photinus","marginellus"
1197,514,942,"mothra03.0707.2128","99.9%_s10g15","male","photinus","marginellus"
1394,1340,1171,"mothra03.0707.2128","99.9%_s10g15","male","photinus","marginellus"
1292,1231,1217,"mothra03.0707.2128","99.9%_s10g15","male","photinus","marginellus"
1333,644,1370,"mothra03.0707.2128","99.9%_s10g15","male","photinus","marginellus"
1851,44,1480,"mothra03.0707.2128","99.9%_s10g15","male","photinus","marginellus"
1043,1132,1507,"mothra03.0707.2128","99.9%_s10g15","male","photinus","marginellus"
975,779,164,"mothra03.0707.2130","99.9%_s10g15","male","photinus","marginellus"
1475,1305,437,"mothra03.0707.2130","99.9%_s10g15","male","photinus","marginellus"
1290,1348,451,"mothra03.0707.2130","99.9%_s10g15","male","photinus","marginellus"
1698,745,987,"mothra03.0707.2130","99.9%_s10g15","male","photinus","marginellus"
1449,1666,1075,"mothra03.0707.2130","99.9%_s10g15","male","photinus","marginellus"
1187,1621,1235,"mothra03.0707.2130","99.9%_s10g15","male","photinus","marginellus"
369,11,1484,"mothra03.0707.2130","99.9%_s10g15","male","photinus","marginellus"
951,1308,10,"mothra03.0707.2132","99.9%_s10g15","male","photinus","marginellus"
968,1558,366,"mothra03.0707.2132","99.9%_s10g15","male","photinus","marginellus"
1449,870,487,"mothra03.0707.2132","99.9%_s10g15","male","photinus","marginellus"
1389,977,598,"mothra03.0707.2132","99.9%_s10g15","male","photinus","marginellus"
1449,619,939,"mothra03.0707.2132","99.9%_s10g15","male","photinus","marginellus"
1273,1072,1344,"mothra03.0707.2132","99.9%_s10g15","male","photinus","marginellus"
1224,979,1415,"mothra03.0707.2132","99.9%_s10g15","male","photinus","marginellus"
1205,1509,1485,"mothra03.0707.2132","99.9%_s10g15","male","photinus","marginellus"
848,944,1495,"mothra03.0707.2132","99.9%_s10g15","male","photinus","marginellus"
356,511,67,"mothra03.0707.2134","99.9%_s10g15","male","photinus","marginellus"
313,545,70,"mothra03.0707.2134","99.9%_s10g15","male","photinus","marginellus"
1082,764,247,"mothra03.0707.2134","99.9%_s10g15","male","photinus","marginellus"
1390,1029,499,"mothra03.0707.2134","99.9%_s10g15","male","photinus","marginellus"
1708,1189,767,"mothra03.0707.2134","99.9%_s10g15","male","photinus","marginellus"
1327,1035,1167,"mothra03.0707.2134","99.9%_s10g15","male","photinus","marginellus"
1155,1696,1213,"mothra03.0707.2134","99.9%_s10g15","male","photinus","marginellus"
549,362,1441,"mothra03.0707.2134","99.9%_s10g15","male","photinus","marginellus"
299,387,1441,"mothra03.0707.2134","99.9%_s10g15","male","photinus","marginellus"
1404,1346,1560,"mothra03.0707.2134","99.9%_s10g15","male","photinus","marginellus"
1201,273,359,"mothra03.0707.2136","99.9%_s10g15","male","photinus","marginellus"
598,10,415,"mothra03.0707.2136","99.9%_s10g15","male","photinus","marginellus"
1693,957,660,"mothra03.0707.2136","99.9%_s10g15","male","photinus","marginellus"
1341,1365,953,"mothra03.0707.2136","99.9%_s10g15","male","photinus","marginellus"
1378,161,1012,"mothra03.0707.2136","99.9%_s10g15","male","photinus","marginellus"
1333,1599,1155,"mothra03.0707.2136","99.9%_s10g15","male","photinus","marginellus"
1381,857,1192,"mothra03.0707.2136","99.9%_s10g15","male","photinus","marginellus"
225,1612,1276,"mothra03.0707.2136","99.9%_s10g15","male","photinus","marginellus"
314,1595,1304,"mothra03.0707.2136","99.9%_s10g15","male","photinus","marginellus"
1099,1099,103,"mothra03.0707.2138","99.9%_s10g15","male","photinus","marginellus"
1327,1372,537,"mothra03.0707.2138","99.9%_s10g15","male","photinus","marginellus"
1303,619,724,"mothra03.0707.2138","99.9%_s10g15","male","photinus","marginellus"
1643,1393,1013,"mothra03.0707.2138","99.9%_s10g15","male","photinus","marginellus"
1359,1160,1155,"mothra03.0707.2138","99.9%_s10g15","male","photinus","marginellus"
1393,681,1307,"mothra03.0707.2138","99.9%_s10g15","male","photinus","marginellus"
1298,586,1336,"mothra03.0707.2138","99.9%_s10g15","male","photinus","marginellus"
1246,1115,21,"mothra03.0707.2140","99.9%_s10g15","male","photinus","marginellus"
1179,1162,496,"mothra03.0707.2140","99.9%_s10g15","male","photinus","marginellus"
805,1731,727,"mothra03.0707.2140","99.9%_s10g15","male","photinus","marginellus"
616,1690,727,"mothra03.0707.2140","99.9%_s10g15","male","photinus","marginellus"
1296,972,963,"mothra03.0707.2140","99.9%_s10g15","male","photinus","marginellus"
1323,1540,1124,"mothra03.0707.2140","99.9%_s10g15","male","photinus","marginellus"
1214,785,1311,"mothra03.0707.2140","99.9%_s10g15","male","photinus","marginellus"
1199,1459,289,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
1401,1325,662,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
1592,650,722,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
1143,439,771,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
1313,1543,819,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
1657,1639,1059,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
1078,1650,1119,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
352,1690,1118,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
1331,637,1180,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
891,1607,1267,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
934,1531,1531,"mothra03.0707.2142","99.9%_s10g15","male","photinus","marginellus"
811,967,41,"mothra03.0707.2144","99.9%_s10g15","male","photinus","marginellus"
1014,1544,325,"mothra03.0707.2144","99.9%_s10g15","male","photinus","marginellus"
1389,1598,572,"mothra03.0707.2144","99.9%_s10g15","male","photinus","marginellus"
1484,654,1029,"mothra03.0707.2144","99.9%_s10g15","male","photinus","marginellus"
755,562,1518,"mothra03.0707.2144","99.9%_s10g15","male","photinus","marginellus"
980,1289,256,"mothra03.0707.2146","99.9%_s10g15","male","photinus","marginellus"
1559,658,906,"mothra03.0707.2146","99.9%_s10g15","male","photinus","marginellus"
1275,1099,1010,"mothra03.0707.2146","99.9%_s10g15","male","photinus","marginellus"
1169,1263,1347,"mothra03.0707.2146","99.9%_s10g15","male","photinus","marginellus"
989,1525,1473,"mothra03.0707.2146","99.9%_s10g15","male","photinus","marginellus"
1309,1371,598,"mothra03.0707.2148","99.9%_s10g15","male","photinus","marginellus"
1408,1007,1033,"mothra03.0707.2148","99.9%_s10g15","male","photinus","marginellus"
1552,1046,1111,"mothra03.0707.2148","99.9%_s10g15","male","photinus","marginellus"
1451,314,1267,"mothra03.0707.2148","99.9%_s10g15","male","photinus","marginellus"
387,122,187,"mothra03.0707.2150","99.9%_s10g15","male","photinus","marginellus"
483,98,228,"mothra03.0707.2150","99.9%_s10g15","male","photinus","marginellus"
422,1378,619,"mothra03.0707.2150","99.9%_s10g15","male","photinus","marginellus"
1161,1189,668,"mothra03.0707.2150","99.9%_s10g15","male","photinus","marginellus"
1348,1534,715,"mothra03.0707.2150","99.9%_s10g15","male","photinus","marginellus"
1282,974,798,"mothra03.0707.2150","99.9%_s10g15","male","photinus","marginellus"
1317,706,1334,"mothra03.0707.2150","99.9%_s10g15","male","photinus","marginellus"
784,1027,191,"mothra03.0707.2152","99.9%_s10g15","male","photinus","marginellus"
1656,1212,330,"mothra03.0707.2152","99.9%_s10g15","male","photinus","marginellus"
1401,789,345,"mothra03.0707.2152","99.9%_s10g15","male","photinus","marginellus"
1629,1030,1243,"mothra03.0707.2152","99.9%_s10g15","male","photinus","marginellus"
1395,1529,1288,"mothra03.0707.2152","99.9%_s10g15","male","photinus","marginellus"
862,571,1462,"mothra03.0707.2152","99.9%_s10g15","male","photinus","marginellus"
1348,1233,640,"mothra03.0707.2154","99.9%_s10g15","male","photinus","marginellus"
1335,1562,708,"mothra03.0707.2154","99.9%_s10g15","male","photinus","marginellus"
581,96,887,"mothra03.0707.2154","99.9%_s10g15","male","photinus","marginellus"
1146,1715,897,"mothra03.0707.2154","99.9%_s10g15","male","photinus","marginellus"
1170,1603,1028,"mothra03.0707.2154","99.9%_s10g15","male","photinus","marginellus"
832,15,1240,"mothra03.0707.2154","99.9%_s10g15","male","photinus","marginellus"
1327,675,1333,"mothra03.0707.2154","99.9%_s10g15","male","photinus","marginellus"
1135,1082,160,"mothra03.0707.2156","99.9%_s10g15","male","photinus","marginellus"
1007,597,162,"mothra03.0707.2156","99.9%_s10g15","male","photinus","marginellus"
1383,397,1167,"mothra03.0707.2156","99.9%_s10g15","male","photinus","marginellus"
1565,953,1207,"mothra03.0707.2156","99.9%_s10g15","male","photinus","marginellus"
1271,1417,1231,"mothra03.0707.2156","99.9%_s10g15","male","photinus","marginellus"
578,1042,1252,"mothra03.0707.2156","99.9%_s10g15","male","photinus","marginellus"
586,586,1479,"mothra03.0707.2156","99.9%_s10g15","male","photinus","marginellus"
1030,1449,1391,"mothra03.0707.2158","99.9%_s10g15","male","photinus","marginellus"
864,427,1436,"mothra03.0707.2158","99.9%_s10g15","male","photinus","marginellus"
1020,1152,1498,"mothra03.0707.2158","99.9%_s10g15","male","photinus","marginellus"
1137,1096,249,"mothra03.0707.2200","99.9%_s10g15","male","photinus","marginellus"
1404,508,1206,"mothra03.0707.2200","99.9%_s10g15","male","photinus","marginellus"
1413,1531,145,"mothra03.0707.2202","99.9%_s10g15","male","photinus","marginellus"
3121,647,218,"mothra03.0707.2202","99.9%_s10g15","male","photinus","marginellus"
973,1033,1265,"mothra03.0707.2202","99.9%_s10g15","male","photinus","marginellus"
1482,952,1310,"mothra03.0707.2202","99.9%_s10g15","male","photinus","marginellus"
1453,1069,638,"mothra03.0707.2204","99.9%_s10g15","male","photinus","marginellus"
1539,1382,649,"mothra03.0707.2204","99.9%_s10g15","male","photinus","marginellus"
152,4,730,"mothra03.0707.2204","99.9%_s10g15","male","photinus","marginellus"
1487,1229,884,"mothra03.0707.2204","99.9%_s10g15","male","photinus","marginellus"
1088,490,169,"mothra03.0707.2206","99.9%_s10g15","male","photinus","marginellus"
1106,1280,337,"mothra03.0707.2206","99.9%_s10g15","male","photinus","marginellus"
1526,1495,570,"mothra03.0707.2206","99.9%_s10g15","male","photinus","marginellus"
1332,530,618,"mothra03.0707.2206","99.9%_s10g15","male","photinus","marginellus"
1662,734,641,"mothra03.0707.2206","99.9%_s10g15","male","photinus","marginellus"
1295,1187,759,"mothra03.0707.2206","99.9%_s10g15","male","photinus","marginellus"
1187,821,1228,"mothra03.0707.2206","99.9%_s10g15","male","photinus","marginellus"
456,1215,43,"mothra03.0707.2208","99.9%_s10g15","male","photinus","marginellus"
1029,728,143,"mothra03.0707.2208","99.9%_s10g15","male","photinus","marginellus"
1248,1439,576,"mothra03.0707.2208","99.9%_s10g15","male","photinus","marginellus"
427,102,942,"mothra03.0707.2208","99.9%_s10g15","male","photinus","marginellus"
1312,864,1008,"mothra03.0707.2208","99.9%_s10g15","male","photinus","marginellus"
1239,913,1209,"mothra03.0707.2208","99.9%_s10g15","male","photinus","marginellus"
1535,831,1274,"mothra03.0707.2208","99.9%_s10g15","male","photinus","marginellus"
975,305,1361,"mothra03.0707.2208","99.9%_s10g15","male","photinus","marginellus"
1050,1060,1487,"mothra03.0707.2208","99.9%_s10g15","male","photinus","marginellus"
1051,686,118,"mothra03.0707.2210","99.9%_s10g15","male","photinus","marginellus"
1215,404,312,"mothra03.0707.2210","99.9%_s10g15","male","photinus","marginellus"
1622,816,1106,"mothra03.0707.2210","99.9%_s10g15","male","photinus","marginellus"
1172,941,1127,"mothra03.0707.2210","99.9%_s10g15","male","photinus","marginellus"
569,639,1528,"mothra03.0707.2210","99.9%_s10g15","male","photinus","marginellus"
1585,914,373,"mothra03.0707.2212","99.9%_s10g15","male","photinus","marginellus"
1402,1138,391,"mothra03.0707.2212","99.9%_s10g15","male","photinus","marginellus"
1240,1420,449,"mothra03.0707.2212","99.9%_s10g15","male","photinus","marginellus"
1534,142,580,"mothra03.0707.2212","99.9%_s10g15","male","photinus","marginellus"
1254,1580,719,"mothra03.0707.2212","99.9%_s10g15","male","photinus","marginellus"
1321,1500,953,"mothra03.0707.2212","99.9%_s10g15","male","photinus","marginellus"
1207,1040,1175,"mothra03.0707.2212","99.9%_s10g15","male","photinus","marginellus"
1266,1729,1266,"mothra03.0707.2212","99.9%_s10g15","male","photinus","marginellus"
1257,1580,1292,"mothra03.0707.2212","99.9%_s10g15","male","photinus","marginellus"
1633,1665,596,"mothra03.0707.2214","99.9%_s10g15","male","photinus","marginellus"
1342,446,987,"mothra03.0707.2214","99.9%_s10g15","male","photinus","marginellus"
1141,1642,1072,"mothra03.0707.2214","99.9%_s10g15","male","photinus","marginellus"
1065,1046,1381,"mothra03.0707.2214","99.9%_s10g15","male","photinus","marginellus"
1352,861,615,"mothra03.0707.2216","99.9%_s10g15","male","photinus","marginellus"
1255,1215,859,"mothra03.0707.2216","99.9%_s10g15","male","photinus","marginellus"
1302,342,1071,"mothra03.0707.2216","99.9%_s10g15","male","photinus","marginellus"
984,524,1348,"mothra03.0707.2216","99.9%_s10g15","male","photinus","marginellus"
1218,946,1441,"mothra03.0707.2216","99.9%_s10g15","male","photinus","marginellus"
1341,663,557,"mothra03.0707.2218","99.9%_s10g15","male","photinus","marginellus"
1608,632,732,"mothra03.0707.2218","99.9%_s10g15","male","photinus","marginellus"
1157,1255,861,"mothra03.0707.2218","99.9%_s10g15","male","photinus","marginellus"
1105,486,1253,"mothra03.0707.2218","99.9%_s10g15","male","photinus","marginellus"
1304,886,1344,"mothra03.0707.2218","99.9%_s10g15","male","photinus","marginellus"
1125,1314,1457,"mothra03.0707.2218","99.9%_s10g15","male","photinus","marginellus"
1589,983,324,"mothra03.0707.2220","99.9%_s10g15","male","photinus","marginellus"
1471,1604,550,"mothra03.0707.2220","99.9%_s10g15","male","photinus","marginellus"
1275,576,682,"mothra03.0707.2220","99.9%_s10g15","male","photinus","marginellus"
1048,926,174,"mothra03.0707.2222","99.9%_s10g15","male","photinus","marginellus"
1495,1065,471,"mothra03.0707.2222","99.9%_s10g15","male","photinus","marginellus"
1276,1554,553,"mothra03.0707.2222","99.9%_s10g15","male","photinus","marginellus"
1447,1632,652,"mothra03.0707.2222","99.9%_s10g15","male","photinus","marginellus"
1277,761,777,"mothra03.0707.2222","99.9%_s10g15","male","photinus","marginellus"
1510,1065,1058,"mothra03.0707.2222","99.9%_s10g15","male","photinus","marginellus"
1225,382,371,"mothra03.0707.2224","99.9%_s10g15","male","photinus","marginellus"
630,1621,456,"mothra03.0707.2224","99.9%_s10g15","male","photinus","marginellus"
318,1666,460,"mothra03.0707.2224","99.9%_s10g15","male","photinus","marginellus"
1247,1396,529,"mothra03.0707.2224","99.9%_s10g15","male","photinus","marginellus"
1284,154,875,"mothra03.0707.2224","99.9%_s10g15","male","photinus","marginellus"
1263,1094,1056,"mothra03.0707.2224","99.9%_s10g15","male","photinus","marginellus"
753,1648,1127,"mothra03.0707.2224","99.9%_s10g15","male","photinus","marginellus"
398,1686,1135,"mothra03.0707.2224","99.9%_s10g15","male","photinus","marginellus"
1314,1353,739,"mothra03.0707.2226","99.9%_s10g15","male","photinus","marginellus"
400,754,787,"mothra03.0707.2226","99.9%_s10g15","male","photinus","marginellus"
1578,1201,807,"mothra03.0707.2226","99.9%_s10g15","male","photinus","marginellus"
1156,439,1197,"mothra03.0707.2226","99.9%_s10g15","male","photinus","marginellus"
1144,848,1420,"mothra03.0707.2226","99.9%_s10g15","male","photinus","marginellus"
1529,620,422,"mothra03.0707.2228","99.9%_s10g15","male","photinus","marginellus"
895,1406,517,"mothra03.0707.2228","99.9%_s10g15","male","photinus","marginellus"
1183,166,623,"mothra03.0707.2228","99.9%_s10g15","male","photinus","marginellus"
1246,202,668,"mothra03.0707.2228","99.9%_s10g15","male","photinus","marginellus"
1170,264,1171,"mothra03.0707.2228","99.9%_s10g15","male","photinus","marginellus"
1017,1419,1517,"mothra03.0707.2228","99.9%_s10g15","male","photinus","marginellus"
1378,597,217,"mothra03.0707.2230","99.9%_s10g15","male","photinus","marginellus"
1481,557,663,"mothra03.0707.2230","99.9%_s10g15","male","photinus","marginellus"
1341,1573,662,"mothra03.0707.2230","99.9%_s10g15","male","photinus","marginellus"
1331,846,693,"mothra03.0707.2230","99.9%_s10g15","male","photinus","marginellus"
1380,534,1018,"mothra03.0707.2230","99.9%_s10g15","male","photinus","marginellus"
1120,450,1126,"mothra03.0707.2230","99.9%_s10g15","male","photinus","marginellus"
845,1428,1493,"mothra03.0707.2230","99.9%_s10g15","male","photinus","marginellus"
910,653,22,"mothra03.0707.2232","99.9%_s10g15","male","photinus","marginellus"
1391,553,299,"mothra03.0707.2232","99.9%_s10g15","male","photinus","marginellus"
1177,1365,677,"mothra03.0707.2232","99.9%_s10g15","male","photinus","marginellus"
1317,904,951,"mothra03.0707.2232","99.9%_s10g15","male","photinus","marginellus"
1552,1000,1069,"mothra03.0707.2232","99.9%_s10g15","male","photinus","marginellus"
1110,1503,1422,"mothra03.0707.2232","99.9%_s10g15","male","photinus","marginellus"
793,741,16,"mothra03.0707.2234","99.9%_s10g15","male","photinus","marginellus"
1281,1525,938,"mothra03.0707.2234","99.9%_s10g15","male","photinus","marginellus"
1309,1147,1289,"mothra03.0707.2234","99.9%_s10g15","male","photinus","marginellus"
1147,1180,1379,"mothra03.0707.2234","99.9%_s10g15","male","photinus","marginellus"
782,1001,94,"mothra03.0707.2236","99.9%_s10g15","male","photinus","marginellus"
1653,1265,437,"mothra03.0707.2236","99.9%_s10g15","male","photinus","marginellus"
644,900,967,"mothra03.0707.2236","99.9%_s10g15","male","photinus","marginellus"
1170,971,1139,"mothra03.0707.2236","99.9%_s10g15","male","photinus","marginellus"
