s,x,y,d,ID,sex,genus,species
0,NA,NA,mothra03.0814.0546,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0548,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0550,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0552,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0554,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0556,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0558,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0600,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0602,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0604,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0606,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0608,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0610,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0612,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0614,99.9%_s10g15,female,ostrinia,nubilalis
7584,80,1416,mothra03.0814.0616,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0618,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0620,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0622,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0624,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0626,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0628,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0630,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0632,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0634,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0636,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0638,99.9%_s10g15,female,ostrinia,nubilalis
457,1444,1553,mothra03.0814.0640,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0642,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0644,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0646,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0648,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0650,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0652,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0654,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0656,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0658,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0700,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0702,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0704,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0706,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0708,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0710,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0712,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0714,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0716,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0718,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0720,99.9%_s10g15,female,ostrinia,nubilalis
3187,77,1356,mothra03.0814.0722,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0724,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0726,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0728,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0730,99.9%_s10g15,female,ostrinia,nubilalis
1514,115,1196,mothra03.0814.0732,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0734,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0736,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0738,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0740,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0742,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0744,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0746,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0748,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0750,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0752,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0754,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0756,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0758,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0800,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0802,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0804,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0806,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0808,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0810,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0812,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0814,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0816,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0818,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0820,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0822,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0824,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0826,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0828,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0830,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0832,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0834,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0836,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0838,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0840,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0842,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0844,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0846,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0848,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0850,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0852,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0854,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0856,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0858,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0900,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0902,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0904,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0906,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0908,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0910,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0912,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0914,99.9%_s10g15,female,ostrinia,nubilalis
2704,118,1151,mothra03.0814.0916,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0918,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0920,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0922,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0924,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0926,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0928,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0930,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0932,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0934,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0936,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0938,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0940,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0942,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0944,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0946,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0948,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0950,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0952,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0954,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0956,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.0958,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1000,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1002,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1004,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1006,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1008,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1010,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1012,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1014,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1016,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1018,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1020,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1022,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1024,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1026,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1028,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1030,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1032,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1034,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1036,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1038,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1040,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1042,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1044,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1046,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1048,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1050,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1052,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1054,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1056,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1058,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1100,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1102,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1104,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1106,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1108,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1110,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1112,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1114,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1116,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1118,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1120,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1122,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1124,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1126,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1128,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1130,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1132,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1134,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1136,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1138,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1140,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1142,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1144,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1146,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1148,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1150,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1152,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1154,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1156,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1158,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1200,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1202,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1204,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1206,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1208,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1210,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1212,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1214,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1216,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1218,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1220,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1222,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1224,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1226,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1228,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1230,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1232,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1234,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1236,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1238,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1240,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1242,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1244,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1246,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1248,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1250,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1252,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1254,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1256,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1258,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1300,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1302,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1304,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1306,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1308,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1310,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1312,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1314,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1316,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1318,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1320,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1322,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1324,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1326,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1328,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1330,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1332,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1334,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1336,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1338,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1340,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1342,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1344,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1346,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1348,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1350,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1352,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1354,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1356,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1358,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1400,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1402,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1404,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1406,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1408,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1410,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1412,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1414,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1416,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1418,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1420,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1422,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1424,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1426,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1428,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1430,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1432,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1434,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1436,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1438,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1440,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1442,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1444,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1446,99.9%_s10g15,female,ostrinia,nubilalis
6659,499,1414,mothra03.0814.1448,99.9%_s10g15,female,ostrinia,nubilalis
5771,1763,1322,mothra03.0814.1450,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1452,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1454,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1456,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1458,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1500,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1502,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1504,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1506,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1508,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1510,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1512,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1514,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1516,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1518,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1520,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1522,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1524,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1526,99.9%_s10g15,female,ostrinia,nubilalis
1136,780,1591,mothra03.0814.1528,99.9%_s10g15,female,ostrinia,nubilalis
6000,477,1476,mothra03.0814.1530,99.9%_s10g15,female,ostrinia,nubilalis
2514,568,1562,mothra03.0814.1532,99.9%_s10g15,female,ostrinia,nubilalis
2881,460,1512,mothra03.0814.1534,99.9%_s10g15,female,ostrinia,nubilalis
159,721,5,mothra03.0814.1536,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1538,99.9%_s10g15,female,ostrinia,nubilalis
5439,1121,274,mothra03.0814.1540,99.9%_s10g15,female,ostrinia,nubilalis
6228,756,400,mothra03.0814.1542,99.9%_s10g15,female,ostrinia,nubilalis
1892,1582,162,mothra03.0814.1544,99.9%_s10g15,female,ostrinia,nubilalis
11143,1419,1477,mothra03.0814.1546,99.9%_s10g15,female,ostrinia,nubilalis
324,1390,1596,mothra03.0814.1548,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1550,99.9%_s10g15,female,ostrinia,nubilalis
2516,14,642,mothra03.0814.1552,99.9%_s10g15,female,ostrinia,nubilalis
3288,86,636,mothra03.0814.1552,99.9%_s10g15,female,ostrinia,nubilalis
2169,77,709,mothra03.0814.1552,99.9%_s10g15,female,ostrinia,nubilalis
13623,127,647,mothra03.0814.1554,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1556,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1558,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1600,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1602,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1604,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1606,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1608,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1610,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1612,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1614,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1616,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1618,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1620,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1622,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1624,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1626,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1628,99.9%_s10g15,female,ostrinia,nubilalis
0,NA,NA,mothra03.0814.1630,99.9%_s10g15,female,ostrinia,nubilalis
